year,species,origin,cult_start,no_parents,endpoint,factor,tank,tank_rep,settle_date,assess_date,settle_time,inducer,rep,suc,tot,partial_meta,attempt_meta,photo,comments,use_in_model,reason_for_exclusion
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,10,8,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,11,6,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,12,5,6,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,13,9,13,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,14,6,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,15,6,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,16,8,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,17,7,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,18,8,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,19,5,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,20,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,21,6,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,22,7,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,23,8,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,M,MN_09,2,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,24,8,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,1,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,2,0,14,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,3,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,4,0,6,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,5,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,6,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,7,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,8,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,9,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,10,0,7,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,11,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,12,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,13,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,14,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,15,0,4,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,16,0,6,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,17,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,18,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,19,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,20,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,21,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,22,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,23,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,FSW,24,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,1,5,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,2,4,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,3,5,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,4,5,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,5,5,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,6,6,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,7,6,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,8,3,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,9,3,5,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,10,9,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,11,8,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,12,10,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,13,5,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,14,8,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,15,4,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,16,2,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,17,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,18,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,19,5,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,20,2,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,21,7,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,22,3,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,23,5,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_11,2,19/12/2022,20/12/2022,18,Porolithon onkodes fairy dust,24,5,7,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,1,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,2,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,3,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,4,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,5,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,6,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,7,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,8,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,9,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,10,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,11,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,12,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,13,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,14,0,8,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,15,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,16,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,17,0,9,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,18,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,19,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,20,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,21,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,22,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,23,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,FSW,24,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,1,7,12,0,0,Yes?,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,2,6,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,3,5,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,4,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,5,8,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,6,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,7,4,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,8,5,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,9,6,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,10,2,5,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,11,5,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,12,3,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,13,8,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,14,1,6,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,15,7,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,16,6,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,17,5,8,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,18,7,9,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,19,3,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,20,4,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,21,3,10,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,22,6,12,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,23,7,11,0,0,No,,Yes,NA
Dec-22,Aloripes,Davies Reef,14/12/2022,10,Metamorphosis,AS,MN_12,1,19/12/2022,20/12/2022,17,Porolithon onkodes fairy dust,24,7,12,0,0,No,,Yes,NA
