 year,species,origin,endpoint,factor,spawn_date,sample_time,sample_ID,sample_order,sample_location,turb,adj_turb,CASA_date,CASA_start,caffeine,tech_rep,CASA_op,DF,tech_sperm_conc,percent_CoV,sperm_conc,adj_sperm_conc,sperm_conc_mill,adj_sperm_conc_mill,motile_sperm,prog_sperm,VAP,VSL,VCL,slide,total_cells,total_frames,comments,sample_fixed,fixative,include_in_model,reason_for_exclusion,analysis_comment
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:40,1 - Blank,1,Bottom,0.26,0,12/11/2022,19:26,No,1,C Brunner,0,2600000,83.06,4146666.67,0,4.15,0,5.9,0,23.34,12.93,57.03,Leja,34,3,,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:40,1 - Blank,1,Bottom,0.26,0,12/11/2022,19:37,No,2,C Brunner,0,920000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja,12,3,,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:40,1 - Blank,1,Bottom,0.26,0,12/11/2022,19:47,No,3,C Brunner,0,8920000,NA,NA,NA,NA,NA,5.5,0,48.11,13.72,117.68,Leja,110,3,,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:50,2,2,Bottom,1.5,1.24,12/11/2022,19:51,No,1,C Brunner,0,4210000,72.26,4646666.67,500000,4.65,0.5,1.8,0,21.5,7.19,76.73,Leja,55,3,,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:50,2,2,Bottom,1.5,1.24,12/11/2022,19:57,No,2,C Brunner,0,8960000,NA,NA,NA,NA,NA,2.6,0,18.51,16.59,30.43,Leja,117,3,,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:50,2,2,Bottom,1.5,1.24,12/11/2022,NA,No,3,C Brunner,0,770000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja,NA,NA,,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:53,3,3,Bottom,3.53,3.27,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:54,4,4,Bottom,4.77,4.51,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:57,5,5,Bottom,5.66,5.4,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,18:59,6,6,Bottom,6.33,6.07,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:05,7,7,Bottom,6.49,6.23,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:12,8,8,Bottom,5.25,4.99,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:16,9,9,Bottom,5.02,4.76,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:23,10,10,Bottom,4.26,4,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:26,11,11,Bottom,3.22,2.96,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:31,12,12,Bottom,NA,NA,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,12/11/2022,19:39,13,13,Bottom,1.6,1.34,12/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not analysed.,Yes,0.5ml sperm + 0.1ml Bette's & 0.5ml sperm + 20킠 Bettes's,No,Test run.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:01,1-Blank,1,Top,1.14,0,13/11/2022,18:54,No,1,C Brunner,0,80000,26.05,126666.67,0,0.13,0,0,0,0,0,0,Leja,1,3,Blank,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:01,1-Blank,1,Top,1.14,0,13/11/2022,18:59,No,2,C Brunner,0,150000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja,2,3,Blank,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:01,1-Blank,1,Top,1.14,0,13/11/2022,19:01,No,3,C Brunner,0,150000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja,2,3,Blank,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:01,1-Bottom,1,Bottom,NA,NA,13/11/2022,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja,NA,NA,No sample collected,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,No sample collected,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:01,1-Bottom,1,Bottom,NA,NA,13/11/2022,NA,NA,2,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja,NA,NA,No sample collected,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,No sample collected,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:01,1-Bottom,1,Bottom,NA,NA,13/11/2022,NA,NA,3,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja,NA,NA,No sample collected,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,No sample collected,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:18,2-Top,2,Top,1.94,0.8,13/11/2022,20:46,No,1,C Brunner,0,370000,19.89,506666.67,380000,0.51,0.38,25,0,2.1,2.05,2.8,Leja - made 2020 05,8,3,1 egg in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:18,2-Top,2,Top,1.94,0.8,13/11/2022,20:48,No,2,C Brunner,0,610000,NA,NA,NA,NA,NA,6.2,0,0.97,0.95,1.24,Leja - made 2020 05,16,6,1 egg in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:18,2-Top,2,Top,1.94,0.8,13/11/2022,20:51,No,3,C Brunner,0,540000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2020 05,7,3,1 egg in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:18,2-Bottom,2,Bottom,1.94,0.8,13/11/2022,20:54,No,1,C Brunner,0,380000,15.99,383333.33,256666.67,0.38,0.256666667,0,0,0,0,0,Leja - made 2020 05,5,3,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:18,2-Bottom,2,Bottom,1.94,0.8,13/11/2022,20:55,No,2,C Brunner,0,310000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2020 05,4,3,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:18,2-Bottom,2,Bottom,1.94,0.8,13/11/2022,20:56,No,3,C Brunner,0,460000,NA,NA,NA,NA,NA,12.5,0,3.71,3.71,3.71,Leja - made 2020 05,8,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:22,3-Top,3,Top,2.74,1.6,14/11/2022,5:24,No,1,C Brunner,0,5740000,33.57,3946666.67,3820000,3.95,3.82,0,0,0,0,0,Leja - made 2019 08,125,5,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:22,3-Top,3,Top,2.74,1.6,14/11/2022,5:26,No,2,C Brunner,0,2580000,NA,NA,NA,NA,NA,2.2,0,0.18,0.08,0.63,Leja - made 2019 08,45,4,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:22,3-Top,3,Top,2.74,1.6,14/11/2022,5:28,No,3,C Brunner,0,3520000,NA,NA,NA,NA,NA,2.2,0,0.43,0.16,1,Leja - made 2019 08,46,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:22,3-Bottom,3,Bottom,2.74,1.6,14/11/2022,5:30,No,1,C Brunner,0,860000,10.86,896666.67,770000,0.9,0.77,13.3,0,1.8,0.83,3.98,Leja - made 2019 08,15,3,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:22,3-Bottom,3,Bottom,2.74,1.6,14/11/2022,5:31,No,2,C Brunner,0,1030000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,18,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:22,3-Bottom,3,Bottom,2.74,1.6,14/11/2022,5:33,No,3,C Brunner,0,800000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,14,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:32,4-Top,4,Top,2.62,1.48,14/11/2022,5:17,No,1,C Brunner,0,920000,30.57,700000,573333.33,0.7,0.573333333,0,0,0,0,0,Leja - made 2019 08,16,4,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:32,4-Top,4,Top,2.62,1.48,14/11/2022,5:19,No,2,C Brunner,0,410000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,9,5,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:32,4-Top,4,Top,2.62,1.48,14/11/2022,5:21,No,3,C Brunner,0,770000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,10,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:32,4-Bottom,4,Bottom,2.62,1.48,14/11/2022,5:10,No,1,C Brunner,0,1010000,2.94,1000000,873333.33,1,0.873333333,18.2,0,2.18,0.98,4.48,Leja - made 2019 08,22,5,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:32,4-Bottom,4,Bottom,2.62,1.48,14/11/2022,5:04,No,2,C Brunner,0,1030000,NA,NA,NA,NA,NA,3.7,0,0.58,0.25,2.03,Leja - made 2019 08,27,6,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:32,4-Bottom,4,Bottom,2.62,1.48,14/11/2022,5:06,No,3,C Brunner,0,960000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,25,6,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:41,5-Top,5,Top,2.18,1.04,14/11/2022,4:44,No,1,C Brunner,0,2220000,14.9,2393333.33,2266666.67,2.39,2.266666667,0,0,0,0,0,Leja - made 2019 08,29,3,1 egg in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:41,5-Top,5,Top,2.18,1.04,14/11/2022,4:43,No,2,C Brunner,0,2070000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,27,3,1 egg in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:41,5-Top,5,Top,2.18,1.04,14/11/2022,4:44,No,3,C Brunner,0,2890000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,63,5,1 egg in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:41,5-Bottom,5,Bottom,2.5,1.36,14/11/2022,4:53,No,1,C Brunner,0,1930000,49.69,1140000,1013333.33,1.14,1.013333333,7.1,0,4.25,1.49,10.81,Leja - made 2019 08,42,5,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Percent coefficient of variance too high across technical replicates.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:41,5-Bottom,5,Bottom,2.5,1.36,14/11/2022,4:55,No,2,C Brunner,0,630000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,11,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Percent coefficient of variance too high across technical replicates.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:41,5-Bottom,5,Bottom,2.5,1.36,14/11/2022,4:56,No,3,C Brunner,0,860000,NA,NA,NA,NA,NA,6.7,0,1.33,1.33,1.33,Leja - made 2019 08,15,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Percent coefficient of variance too high across technical replicates.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:48,6-Top,6,Top,5.98,4.84,14/11/2022,4:32,No,1,C Brunner,0,7400000,8.44,6910000,6783333.33,6.91,6.783333333,1.2,0,0.14,0.06,0.38,Leja - made 2019 08,161,5,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:48,6-Top,6,Top,5.98,4.84,14/11/2022,4:34,No,2,C Brunner,0,7240000,NA,NA,NA,NA,NA,4,0,0.94,0.22,1.88,Leja - made 2019 08,126,4,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:48,6-Top,6,Top,5.98,4.84,14/11/2022,4:35,No,3,C Brunner,0,6090000,NA,NA,NA,NA,NA,0.9,0,0.15,0.01,0.43,Leja - made 2019 08,106,4,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:48,6-Bottom,6,Bottom,5.98,4.84,14/11/2022,4:24,No,1,C Brunner,0,2410000,7.62,2186666.67,2060000,2.19,2.06,0,0,0,0,0,Leja - made 2019 08,42,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:48,6-Bottom,6,Bottom,5.98,4.84,14/11/2022,4:26,No,2,C Brunner,0,2010000,NA,NA,NA,NA,NA,2.9,0,0.95,0.69,2.64,Leja - made 2019 08,35,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:48,6-Bottom,6,Bottom,5.98,4.84,14/11/2022,4:28,No,3,C Brunner,0,2140000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,28,3,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:50,7-Top,7,Top,13.1,11.96,14/11/2022,4:07,No,1,C Brunner,0,5150000,3.55,4906666.67,4780000,4.91,4.78,3.6,0,1.1,0.32,2.48,Leja - made 2019 08,112,5,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:50,7-Top,7,Top,13.1,11.96,14/11/2022,4:09,No,2,C Brunner,0,4820000,NA,NA,NA,NA,NA,4.8,1.6,1.54,1.41,1.73,Leja - made 2019 08,63,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:50,7-Top,7,Top,13.1,11.96,14/11/2022,4:11,No,3,C Brunner,0,4750000,NA,NA,NA,NA,NA,1.6,0,0.2,0.2,0.26,Leja - made 2019 08,62,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:50,7-Bottom,7,Bottom,14.9,13.76,14/11/2022,4:15,No,1,C Brunner,0,4630000,6.15,4400000,4273333.33,4.4,4.273333333,7.8,0,1.09,0.3,3.47,Leja - made 2019 08,141,7,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:50,7-Bottom,7,Bottom,14.9,13.76,14/11/2022,4:18,No,2,C Brunner,0,4020000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,70,4,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:50,7-Bottom,7,Bottom,14.9,13.76,14/11/2022,4:20,No,3,C Brunner,0,4550000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2019 08,99,5,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:53,8-Top,8,Top,18.64,17.5,14/11/2022,3:58,No,1,C Brunner,0,17980000,9.01,15966666.67,15840000,15.97,15.84,2.9,0.3,1.14,0.9,1.83,Leja - made 2019 08,313,4,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:53,8-Top,8,Top,18.64,17.5,14/11/2022,3:59,No,2,C Brunner,0,15220000,NA,NA,NA,NA,NA,9.8,2.3,4.37,3.14,7.7,Leja - made 2019 08,265,4,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:53,8-Top,8,Top,18.64,17.5,14/11/2022,4:02,No,3,C Brunner,0,14700000,NA,NA,NA,NA,NA,3.6,2.1,3.54,3.05,4.38,Leja - made 2019 08,192,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:53,8-Bottom,8,Bottom,19.5,18.36,14/11/2022,3:48,No,1,C Brunner,0,6820000,6.76,6663333.33,6536666.67,6.66,6.536666667,3.4,1.1,1.57,1.37,1.93,Leja - made 2019 08,89,3,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,Yes,NA,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:53,8-Bottom,8,Bottom,19.5,18.36,14/11/2022,3:51,No,2,C Brunner,0,6050000,NA,NA,NA,NA,NA,5.7,2.5,3.87,3.37,4.83,Leja - made 2019 08,158,6,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:53,8-Bottom,8,Bottom,19.5,18.36,14/11/2022,3:53,No,3,C Brunner,0,7120000,NA,NA,NA,NA,NA,4.3,1.1,1.11,0.74,1.85,Leja - made 2019 08,93,3,,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Technical replicate.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:55,9-Top,9,Top,23.01,21.87,13/11/2022,19:12,No,1,C Brunner,0,16010000,7.26,16876666.67,16750000,16.88,16.75,36.8,10.5,50.1,45.54,57.09,Leja - made 2020 05,209,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:55,9-Top,9,Top,23.01,21.87,13/11/2022,19:19,No,2,C Brunner,0,18610000,NA,NA,NA,NA,NA,26.3,10.3,72.02,56.45,98.17,Leja - made 2020 05,243,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:55,9-Top,9,Top,23.01,21.87,13/11/2022,19:26,No,3,C Brunner,0,16010000,NA,NA,NA,NA,NA,11,4.8,82.11,72.26,88.9,Leja - made 2020 05,209,3,eggs in sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Sampled from top of AutoFert tank.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:55,9-Top,9,Top,23.01,21.87,13/11/2022,19:35,Yes,1,C Brunner,1:01,23070000,5.26,24923333.33,24796666.67,24.92,24.79666667,50.6,31.1,73.95,66.17,81.09,Leja - made 2020 05,251,5,Added caffein 1:1 to sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Caffeine added.,CASA was not calibrated
Nov-22,Atenuis,Falcon Island north,Sperm concentration curve,AS,13/11/2022,18:55,9-Top,9,Top,23.01,21.87,13/11/2022,19:41,Yes,2,C Brunner,1:01,25850000,NA,NA,NA,NA,NA,44.9,23.1,30.51,25.87,33.48,Leja - made 2020 05,225,4,Added caffein 1:1 to sample,Yes,0.5ml sperm + 0.1ml Bette's at about midnight,No,Caffeine added.,CASA was not calibrated
